type
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
MUT
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
AMP
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
DEL
